epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,7908.57,0.51724,0.58336,2.02926,0.63643,0.69089,0.68701,0.49411,2.93477,2.5058,3.605,7.76457e-05,7.76457e-05,7.76457e-05
132,7965.56,0.51786,0.59154,2.02902,0.73568,0.58429,0.6922,0.49885,2.818,2.50084,3.5534,7.65676e-05,7.65676e-05,7.65676e-05
133,8023.02,0.52962,0.6026,2.03626,0.66639,0.66919,0.70242,0.52013,2.77109,2.56146,3.50345,7.54895e-05,7.54895e-05,7.54895e-05
134,8080.36,0.53622,0.61391,2.03932,0.70575,0.65778,0.69376,0.49679,3.02965,2.5658,3.71505,7.44114e-05,7.44114e-05,7.44114e-05
135,8137.86,0.52924,0.58844,2.04196,0.69299,0.62817,0.66979,0.5098,2.77818,2.61899,3.48886,7.33333e-05,7.33333e-05,7.33333e-05
136,8194.86,0.5228,0.59339,2.02746,0.6754,0.6701,0.70331,0.52742,2.81752,2.4174,3.53144,7.22552e-05,7.22552e-05,7.22552e-05
137,8252.39,0.51112,0.56679,2.02392,0.7316,0.66138,0.72004,0.52795,2.76483,2.58495,3.49589,7.1177e-05,7.1177e-05,7.1177e-05
138,8309.9,0.53167,0.60809,2.03094,0.60712,0.72503,0.66064,0.51008,2.56109,2.58325,3.2714,7.00989e-05,7.00989e-05,7.00989e-05
139,8366.97,0.52613,0.57521,2.01614,0.69758,0.69347,0.72917,0.53744,2.7728,2.32178,3.47757,6.90208e-05,6.90208e-05,6.90208e-05
140,8424.29,0.5398,0.58706,2.05463,0.6858,0.67158,0.71332,0.49133,3.09966,2.49331,3.7836,6.79427e-05,6.79427e-05,6.79427e-05
141,8481.47,0.50201,0.55237,2.0069,0.7035,0.68244,0.72015,0.51352,2.7051,2.5856,3.42594,6.68646e-05,6.68646e-05,6.68646e-05
142,8539.07,0.52807,0.55823,2.03139,0.67479,0.64385,0.67467,0.48795,2.62137,2.65124,3.31932,6.57865e-05,6.57865e-05,6.57865e-05
143,8596.61,0.51743,0.58431,2.01751,0.72998,0.66329,0.72613,0.53369,2.51015,2.48812,3.24901,6.47084e-05,6.47084e-05,6.47084e-05
144,8654.21,0.52983,0.58612,2.03925,0.64249,0.74073,0.70818,0.50319,2.79858,2.70367,3.48077,6.36303e-05,6.36303e-05,6.36303e-05
145,8711.75,0.48767,0.52222,2.00379,0.68703,0.68013,0.70647,0.51426,2.69209,2.59794,3.43493,6.25522e-05,6.25522e-05,6.25522e-05
146,8769.03,0.52332,0.58418,2.01608,0.76879,0.61428,0.69258,0.48801,2.91805,2.66132,3.58441,6.14741e-05,6.14741e-05,6.14741e-05
147,8826.64,0.52387,0.5572,2.03639,0.74914,0.60258,0.71245,0.50484,2.72354,2.7339,3.45643,6.03959e-05,6.03959e-05,6.03959e-05
148,8884.05,0.51181,0.5793,2.01523,0.67893,0.73354,0.71103,0.50668,2.71423,2.54971,3.45028,5.93178e-05,5.93178e-05,5.93178e-05
149,8941.21,0.51481,0.55398,2.01868,0.72678,0.69455,0.71314,0.50929,2.80424,2.44595,3.53847,5.82397e-05,5.82397e-05,5.82397e-05
150,8998.17,0.48109,0.5504,1.99229,0.72739,0.6548,0.70626,0.49749,2.81744,2.56343,3.46799,5.71616e-05,5.71616e-05,5.71616e-05
151,9055.52,0.48688,0.58376,2.01034,0.68665,0.69524,0.70439,0.50783,2.79131,2.61565,3.45239,5.60835e-05,5.60835e-05,5.60835e-05
